代码	名称	涨幅%	涨速%	细分行业	买量	最低	卖价	涨速%	总量	现量	换手%	振幅%	最高	现价	每股收益	市盈(动)	总金额	量比	流通市值	地区	今开	均价	内盘	外盘	内外比	买价	卖量	强弱度%	流通股(亿)	涨跌	AB股总市值	活跃度	未匹配量	笔均量	笔换手	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	资本公积金(亿)	存货(亿)	应收帐款(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	税后利润(亿)	净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	昨收	每股净资	调整后净资	每股公积	每股未分配	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	交易代码	自选日	自选价	自选收益%	
601949	中国出版	-5.35	0.37	出版业	607	5.35	5.48	0.37	220691	1165	          5.50	7.25	5.77	5.48	0.129㈢	    31.91	121561088	  0.56	         21.98亿	北京	5.72	5.51	125479	95212	  1.32	5.47	1637	 -4.16	          4.01	-0.31	         99.87亿	   2807	--  	     79	        0.0020	20190213	20170821	         18.23	--  	--  	115.44	58.07	          9.13	41.79	88.52	11.36	6.63	35.11	11.68	29.19	6.90	32.44	21.66	2.48	0.54	2.47	2.35	2.35	28.09	0.19	-36.01	79459.00	          5047	2.77万	57.08	16.51	          1.72	517.24	3.08	5.79	          3.19	0.00	          0.64	          1.54	         50.30	   4.04㈢	         33.22	          7.66	          7.24	601949	--  	--  	--  	
600637	东方明珠	-3.18	0.33	影视音像	61	11.94	12.19	0.33	453175	5097	          1.33	5.88	12.68	12.18	0.440㈢	    20.75	556164928	  0.67	        415.89亿	上海	12.50	12.27	256617	196558	  1.31	12.18	421	 -1.98	         34.15	-0.40	        418.11亿	   3930	--  	    115	        0.0003	20190130	19930316	         34.33	--  	--  	377.88	279.41	         22.87	20.00	217.82	24.86	11.32	72.74	114.02	21.87	23.28	92.81	68.99	20.49	8.43	20.71	16.49	15.11	119.44	19.49	-2.61	148968.00	         12517	15.25万	49.22	-23.92	          1.50	21.45	4.51	12.58	          8.14	8.14	          3.32	          3.48	         73.94	   5.41㈢	         25.66	         22.08	         16.28	600637	--  	--  	--  	
300528	幸福蓝海	-1.31	0.33	影视音像	98	8.90	9.06	0.33	43669	694	          2.63	3.27	9.20	9.05	0.278㈢	    24.37	39508344	  0.51	         15.01亿	江苏	9.17	9.05	23918	19751	  1.21	9.05	37	  0.51	          1.66	-0.12	         33.72亿	   1520	--  	     29	        0.0017	20190312	20160808	          3.73	--  	--  	32.28	19.93	          0.87	35.56	20.59	3.15	0.29	11.39	8.60	4.99	4.80	13.65	8.04	1.13	0.28	1.15	1.11	1.04	7.22	-2.14	-4.11	31335.00	          4434	4.01万	50.63	25.52	          2.49	-15.73	2.47	9.17	          3.64	3.64	          2.31	          1.94	         61.73	   5.21㈢	         41.13	          8.26	          7.60	300528	20171228	13.59	-32.67	
601999	出版传媒	-5.60	0.31	出版业	82	6.30	6.42	0.31	88055	475	          1.60	6.19	6.72	6.40	0.220㈢	    21.80	56944380	  0.85	         35.26亿	辽宁	6.72	6.47	55027	33028	  1.67	6.40	45	 -4.41	          5.51	-0.38	         35.26亿	   1779	--  	     49	        0.0009	20190213	20071221	          5.51	--  	--  	36.25	21.32	          0.04	41.09	23.15	4.18	0.72	14.31	5.25	6.27	8.40	17.19	13.04	1.21	0.07	1.20	1.20	1.21	9.00	-3.16	-1.71	33245.00	          5382	3.44万	11.06	12.19	          1.65	-11.14	2.05	6.78	          3.87	0.00	          0.95	          1.63	         58.80	   5.69㈢	         24.16	          7.02	          7.06	601999	--  	--  	--  	
002905	金逸影视	-1.42	0.25	影视音像	982	15.85	16.00	0.25	47525	319	          7.07	3.45	16.41	16.00	0.515㈢	    23.32	76276080	  0.74	         10.75亿	广东	16.07	16.05	28635	18890	  1.52	15.99	50	  0.40	          0.67	-0.23	         43.01亿	   1743	--  	     27	        0.0041	20190301	20171016	          2.69	--  	--  	28.82	19.23	          0.09	32.96	14.92	7.29	0.19	7.14	6.85	0.20	1.29	15.56	11.35	1.87	0.22	1.88	1.38	1.38	8.86	1.90	-4.65	20376.00	          3298	5.28万	-3.85	-5.12	          2.21	22.67	2.76	16.23	          7.23	7.23	          2.55	          3.30	         66.73	   7.19㈢	         27.07	         12.05	          8.89	002905	20180222	38.26	-31.52	
002502	骅威文化	-4.77	0.23	影视音像	2974	4.26	4.40	0.23	252848	2322	          4.07	7.81	4.62	4.39	0.039㈢	    84.67	111436552	  0.58	         27.28亿	广东	4.55	4.41	145982	106866	  1.37	4.39	2519	 -2.96	          6.21	-0.22	         37.75亿	   2614	--  	     97	        0.0016	20181114	20101117	          8.60	--  	--  	38.33	34.34	          0.15	10.04	13.04	0.77	0.00	3.51	16.37	5.17	1.13	1.29	0.26	0.27	0.04	0.29	0.30	0.33	9.22	-0.56	-1.53	34296.00	         18121	7.95万	-85.40	-79.36	          1.10	-67.86	29.19	4.61	          3.99	0.00	          1.90	          1.07	         89.57	   0.97㈢	         79.68	         21.26	         25.86	002502	--  	--  	--  	
600936	广西广电	-4.91	0.22	影视音像	1213	4.57	4.65	0.22	145580	1157	          1.22	6.54	4.89	4.65	0.085㈢	    40.80	68543200	  0.48	         55.61亿	广西	4.83	4.71	95816	49764	  1.93	4.64	780	 -3.71	         11.96	-0.24	         77.70亿	   2075	--  	     70	        0.0006	20190213	20160815	         16.71	--  	--  	81.27	37.13	          0.01	54.30	23.02	34.44	2.90	27.29	10.86	4.43	5.10	16.85	13.36	1.40	0.53	1.44	1.43	1.43	7.34	1.29	2.82	66195.00	         15156	7.05万	-19.15	4.08	          2.09	60.26	4.61	4.89	          2.22	0.00	          0.65	          0.44	         45.68	   3.85㈢	         20.74	          8.28	          8.48	600936	--  	--  	--  	
300336	新文化	-4.93	0.19	影视音像	2456	5.27	5.41	0.19	367851	2151	          5.21	6.87	5.66	5.40	0.278㈢	    14.55	199818176	  0.75	         38.14亿	上海	5.60	5.43	218421	149429	  1.46	5.40	1634	 -3.11	          7.06	-0.28	         43.54亿	   2827	--  	    130	        0.0018	20190220	20120710	          8.06	--  	--  	51.83	31.95	          0.17	38.03	27.76	0.80	0.00	5.86	12.22	5.42	8.24	5.55	3.25	1.68	1.05	2.58	2.23	2.24	10.57	-0.60	-4.76	44490.00	         11962	6.46万	10.77	-38.54	          1.36	-72.80	7.85	5.68	          3.96	0.00	          1.52	          1.31	         61.63	   7.03㈢	         41.45	         30.20	         40.46	300336	--  	--  	--  	
601595	上海电影	-1.41	0.14	影视音像	89	14.50	14.73	0.14	29098	450	          2.74	4.15	15.12	14.72	0.270㈢	    40.86	43031600	  0.68	         15.61亿	上海	15.06	14.79	16206	12891	  1.26	14.72	57	 -0.21	          1.06	-0.21	         54.98亿	   1436	--  	     20	        0.0019	20190213	20160817	          3.74	--  	--  	28.85	21.10	          0.56	24.93	17.83	2.71	0.51	6.44	8.28	0.12	2.72	8.24	6.58	1.13	0.21	1.13	0.99	1.01	7.86	0.78	-0.22	26957.00	          3934	5.79万	-34.60	0.34	          2.61	70.22	6.67	14.93	          5.65	0.00	          2.22	          2.11	         73.14	   4.78㈢	         20.18	         13.76	         12.25	601595	--  	--  	--  	
601801	皖新传媒	-3.60	0.13	出版业	33	7.66	7.77	0.13	149076	1315	          0.75	4.72	8.04	7.76	0.549㈢	    10.60	116327376	  0.75	        154.36亿	安徽	7.95	7.80	75383	73692	  1.02	7.76	471	 -2.40	         19.89	-0.29	        154.36亿	   2845	--  	     52	        0.0003	20190213	20100118	         19.89	--  	--  	139.39	100.42	          3.00	25.81	107.30	3.13	2.71	34.66	24.21	10.47	20.64	74.50	60.51	11.37	0.67	11.22	11.08	10.93	47.57	-1.06	4.72	29455.00	         15672	12.16万	5.38	15.74	          1.54	-145.26	2.07	8.05	          5.05	0.00	          1.22	          2.39	         72.04	  10.88㈢	         18.78	         15.26	         14.67	601801	--  	--  	--  	
